movieId,title,clean_title,year,genres,rating,vote_count,popularity,overview,runtime,budget,revenue,tagline,director,cast,keywords,poster_url
91314,Transformers: Age of Extinction (2014),Transformers: Age of Extinction,2014.0,Science Fiction|Action|Adventure,5.8,3095,116.840296,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",165.0,210000000,1091405097,This is not war. It's extinction.,Michael Bay,,sequel|alien|transformers|giant robot|robot|imax|transforming robot,https://image.tmdb.org/t/p/w500/91314
198184,Chappie (2015),Chappie,2015.0,Crime|Action|Science Fiction,6.6,3062,116.700319,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",120.0,49000000,104399548,I am consciousness. I am alive. I am Chappie.,,,artificial intelligence|android|robot|near future|robot cop,https://image.tmdb.org/t/p/w500/198184
559,Spider-Man 3 (2007),Spider-Man 3,2007.0,Fantasy|Action|Adventure,5.9,3576,115.699814,"The seemingly invincible Spider-Man goes up against an all-new crop of villain – including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",139.0,258000000,890871626,The battle within.,Sam Raimi,,,https://image.tmdb.org/t/p/w500/559
181533,Night at the Museum: Secret of the Tomb (2014),Night at the Museum: Secret of the Tomb,2014.0,Adventure|Comedy|Fantasy|Family,6.1,1851,115.597753,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",97.0,127000000,349424282,One Final Night to Save the Day.,Shawn Levy,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,night watchman|museum|natural history|history|smithsonian,https://image.tmdb.org/t/p/w500/181533
240832,Lucy (2014),Lucy,2014.0,Action|Science Fiction,6.3,5878,115.241998,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",89.0,40000000,126546825,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Luc Besson,,artificial intelligence|telepathy|intelligence|drug mule|telekinesis|futuristic|drug|superpower|tough girl|imax,https://image.tmdb.org/t/p/w500/240832
272,Batman Begins (2005),Batman Begins,2005.0,Action|Crime|Drama,7.5,7359,115.040024,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",140.0,150000000,374218673,Evil fears the knight.,,,himalaya|martial arts|dc comics|crime fighter|secret identity|undercover|hero|loss of father|society|gotham city,https://image.tmdb.org/t/p/w500/272
177677,Mission: Impossible - Rogue Nation (2015),Mission: Impossible - Rogue Nation,2015.0,Action|Adventure|Thriller,7.1,3224,114.522237,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",131.0,150000000,682330139,Desperate Times. Desperate Measures.,,,london england|spy|austria|villain|sequel|mission|conspiracy|vienna opera|vienna,https://image.tmdb.org/t/p/w500/177677
20352,Despicable Me (2010),Despicable Me,2010.0,Animation|Family,7.1,6478,113.858273,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",95.0,69000000,543513985,Superbad. Superdad.,Pierre Coffin,,,https://image.tmdb.org/t/p/w500/20352
294254,Maze Runner: The Scorch Trials (2015),Maze Runner: The Scorch Trials,2015.0,Action,6.4,3040,113.161483,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",132.0,61000000,311256926,The Maze Was Just the Beginning.,,,based on novel|resistance|maze|post-apocalyptic|dystopia|infection|on the run|escape|zombie|storm,https://image.tmdb.org/t/p/w500/294254
49026,The Dark Knight Rises (2012),The Dark Knight Rises,2012.0,Action|Crime|Drama|Thriller,7.6,9106,112.31295,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",165.0,250000000,1084939099,The Legend Ends,,,dc comics|crime fighter|terrorist|secret identity|burglar|hostage drama|time bomb|gotham city|vigilante|cover-up,https://image.tmdb.org/t/p/w500/49026
102651,Maleficent (2014),Maleficent,2014.0,Fantasy|Adventure|Action|Family|Romance,7.0,4496,110.620647,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",97.0,180000000,758539785,Don't believe the fairy tale.,Robert Stromberg,,fairy tale|villain|sleeping beauty|dark fantasy|based on fairy tale|adaptation|retelling|literary adaptation|3d,https://image.tmdb.org/t/p/w500/102651
49047,Gravity (2013),Gravity,2013.0,Science Fiction|Thriller|Drama,7.3,5751,110.153618,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",91.0,105000000,716392705,Don't Let Go,,Sandra Bullock|George Clooney|Ed Harris|Orto Ignatiussen|Phaldut Sharma,space mission|loss|space|astronaut|trapped in space,https://image.tmdb.org/t/p/w500/49047
671,Harry Potter and the Philosopher's Stone (2001),Harry Potter and the Philosopher's Stone,2001.0,Adventure|Fantasy|Family,7.5,7006,109.984351,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",152.0,125000000,976475550,Let the Magic Begin.,,Daniel Radcliffe|Rupert Grint|Emma Watson|Richard Harris|Tom Felton,witch|christmas party|magic|cutting the cord|halloween|child hero|broom|chosen one|frog|fantasy world,https://image.tmdb.org/t/p/w500/671
310,Bruce Almighty (2003),Bruce Almighty,2003.0,Fantasy|Comedy,6.4,3012,109.684788,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, N.Y. Despite his high ratings and the love of his beautiful girlfriend, Grace, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God -- and the Almighty responds, endowing Bruce with all of His divine powers.",101.0,80000000,484572835,In Bruce we trust,,Jim Carrey|Jennifer Aniston|Philip Baker Hall|Catherine Bell|Lisa Ann Walter,christianity|moon|responsability|moses|street gang|lovesickness|journalism|new love|faith|prayer,https://image.tmdb.org/t/p/w500/310
18,The Fifth Element (1997),The Fifth Element,1997.0,Adventure|Fantasy|Action|Thriller|Science Fiction,7.3,3885,109.528572,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",126.0,90000000,263920180,There is no future without it.,,,clone|taxi|cyborg|egypt|future|stowaway|space travel|race against time|arms dealer|love,https://image.tmdb.org/t/p/w500/18
49051,The Hobbit: An Unexpected Journey (2012),The Hobbit: An Unexpected Journey,2012.0,Adventure|Fantasy|Action,7.0,8297,108.849621,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",169.0,250000000,1021103568,From the smallest beginnings come the greatest legends.,Peter Jackson,,riddle|elves|dwarves|orcs|middle-earth (tolkien)|hobbit|mountains|wizard|journey|ring,https://image.tmdb.org/t/p/w500/49051
10764,Quantum of Solace (2008),Quantum of Solace,2008.0,Adventure|Action|Thriller|Crime,6.1,2965,107.928811,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",106.0,200000000,586090727,"For love, for hate, for justice, for revenge.",Marc Forster,,killing|undercover|secret agent|british secret service,https://image.tmdb.org/t/p/w500/10764
206647,Spectre (2015),Spectre,2015.0,Action|Adventure|Crime,6.3,4466,107.376788,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",148.0,245000000,880674609,A Plan No One Escapes,,,spy|based on novel|secret agent|sequel|mi6|british secret service|united kingdom,https://image.tmdb.org/t/p/w500/206647
24021,The Twilight Saga: Eclipse (2010),The Twilight Saga: Eclipse,2010.0,Adventure|Fantasy|Drama|Romance,5.8,2301,107.069763,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",124.0,68000000,698491347,It all begins ... With a choice.,David Slade,,vampire|graduation|bite|immortality|werewolf|fang vamp,https://image.tmdb.org/t/p/w500/24021
